"sex","age","lx","qx","dx","Lx","Tx","ex","year"
1,61,69733,0.02765,1928,68769,1033913,14.83,"1992"
1,62,67804,0.02963,2009,66800,965144,14.23,"1992"
1,63,65796,0.03173,2088,64752,898344,13.65,"1992"
1,64,63708,0.03403,2168,62624,833593,13.08,"1992"
1,65,61540,0.03657,2251,60415,770969,12.53,"1992"
1,66,59290,0.0394,2336,58121,710554,11.98,"1992"
1,67,56953,0.0425,2420,55743,652432,11.46,"1992"
1,68,54533,0.04576,2495,53285,596689,10.94,"1992"
1,69,52038,0.04918,2559,50758,543404,10.44,"1992"
1,70,49478,0.05268,2606,48175,492646,9.96,"1992"
1,71,46872,0.05624,2636,45554,444471,9.48,"1992"
1,72,44236,0.06002,2655,42908,398917,9.02,"1992"
1,73,41581,0.0642,2669,40246,356009,8.56,"1992"
1,74,38911,0.06899,2684,37569,315763,8.11,"1992"
1,75,36227,0.07447,2698,34878,278194,7.68,"1992"
1,76,33529,0.08071,2706,32176,243317,7.26,"1992"
1,77,30823,0.0878,2706,29470,211141,6.85,"1992"
1,78,28117,0.09574,2692,26771,181671,6.46,"1992"
1,79,25425,0.10445,2656,24097,154900,6.09,"1992"
1,80,22769,0.11384,2592,21473,130803,5.74,"1992"
1,81,20177,0.12385,2499,18928,109330,5.42,"1992"
1,82,17678,0.1338,2365,16496,90402,5.11,"1992"
1,83,15313,0.14377,2202,14212,73907,4.83,"1992"
1,84,13111,0.15399,2019,12102,59695,4.55,"1992"
1,85,11092,0.16362,1815,10185,47593,4.29,"1992"
1,86,9277,0.17607,1633,8461,37408,4.03,"1992"
1,87,7644,0.18935,1447,6920,28947,3.79,"1992"
1,88,6197,0.20348,1261,5566,22027,3.55,"1992"
1,89,4936,0.21848,1078,4397,16461,3.34,"1992"
1,90,3857,0.23438,904,3405,12064,3.13,"1992"
1,91,2953,0.25119,742,2582,8659,2.93,"1992"
1,92,2211,0.26891,595,1914,6076,2.75,"1992"
1,93,1617,0.28756,465,1384,4162,2.57,"1992"
1,94,1152,0.30713,354,975,2778,2.41,"1992"
1,95,798,0.3276,261,667,1803,2.26,"1992"
1,96,537,0.34895,187,443,1136,2.12,"1992"
1,97,349,0.37116,130,285,693,1.98,"1992"
1,98,220,0.39417,87,176,408,1.86,"1992"
1,99,133,0.41795,56,105,232,1.74,"1992"
1,100,77,0.44241,34,60,127,1.63,"1992"
2,0,1e+05,0.01547,1547,98617,7548414,75.48,"1992"
2,1,98453,8e-04,78,98414,7449797,75.67,"1992"
2,2,98375,0.00054,53,98348,7351383,74.73,"1992"
2,3,98321,0.00036,35,98304,7253035,73.77,"1992"
2,4,98286,0.00025,25,98273,7154731,72.8,"1992"
2,5,98261,0.00021,21,98251,7056458,71.81,"1992"
2,6,98240,2e-04,20,98230,6958207,70.83,"1992"
2,7,98220,0.00021,21,98210,6859977,69.84,"1992"
2,8,98200,2e-04,20,98190,6761767,68.86,"1992"
2,9,98180,0.00018,17,98171,6663577,67.87,"1992"
2,10,98163,0.00016,15,98155,6565406,66.88,"1992"
2,11,98147,0.00016,16,98139,6467251,65.89,"1992"
2,12,98131,0.00017,17,98123,6369112,64.9,"1992"
2,13,98114,0.00019,18,98105,6270989,63.92,"1992"
2,14,98096,0.00021,21,98085,6172884,62.93,"1992"
2,15,98075,0.00026,25,98062,6074799,61.94,"1992"
2,16,98050,0.00031,30,98035,5976737,60.96,"1992"
2,17,98020,0.00035,35,98002,5878702,59.97,"1992"
2,18,97985,0.00039,38,97966,5780700,59,"1992"
2,19,97947,0.00041,40,97927,5682734,58.02,"1992"
2,20,97907,0.00042,41,97886,5584807,57.04,"1992"
2,21,97866,0.00041,40,97846,5486921,56.07,"1992"
2,22,97826,0.00039,38,97807,5389075,55.09,"1992"
2,23,97788,0.00037,36,97770,5291268,54.11,"1992"
2,24,97752,0.00036,35,97735,5193498,53.13,"1992"
2,25,97717,0.00039,38,97698,5095763,52.15,"1992"
2,26,97679,0.00042,41,97658,4998065,51.17,"1992"
2,27,97638,0.00047,46,97615,4900407,50.19,"1992"
2,28,97592,0.00051,49,97567,4802792,49.21,"1992"
2,29,97543,0.00054,53,97516,4705224,48.24,"1992"
2,30,97490,0.00059,57,97461,4607708,47.26,"1992"
2,31,97433,0.00064,63,97402,4510247,46.29,"1992"
2,32,97370,0.00071,69,97336,4412845,45.32,"1992"
2,33,97301,0.00079,77,97263,4315509,44.35,"1992"
2,34,97224,0.00088,86,97181,4218247,43.39,"1992"
2,35,97139,0.00098,95,97091,4121065,42.42,"1992"
2,36,97044,0.00109,106,96991,4023974,41.47,"1992"
2,37,96938,0.00122,118,96879,3926983,40.51,"1992"
2,38,96819,0.00138,134,96753,3830105,39.56,"1992"
2,39,96686,0.00156,151,96610,3733352,38.61,"1992"
2,40,96534,0.00177,171,96449,3636742,37.67,"1992"
2,41,96363,0.002,193,96267,3540293,36.74,"1992"
2,42,96171,0.00223,214,96064,3444026,35.81,"1992"
2,43,95957,0.00246,236,95839,3347963,34.89,"1992"
2,44,95721,0.00268,257,95592,3252124,33.98,"1992"
2,45,95464,0.00291,278,95325,3156532,33.07,"1992"
2,46,95186,0.00314,299,95037,3061207,32.16,"1992"
2,47,94887,0.00338,321,94727,2966171,31.26,"1992"
2,48,94566,0.00364,344,94394,2871444,30.36,"1992"
2,49,94222,0.00392,370,94037,2777050,29.47,"1992"
2,50,93852,0.00422,396,93654,2683013,28.59,"1992"
2,51,93456,0.00454,424,93244,2589360,27.71,"1992"
2,52,93031,0.00488,454,92804,2496116,26.83,"1992"
2,53,92577,0.00526,487,92334,2403312,25.96,"1992"
2,54,92090,0.00567,522,91829,2310978,25.09,"1992"
2,55,91568,0.00615,563,91286,2219149,24.23,"1992"
2,56,91005,0.00672,612,90699,2127862,23.38,"1992"
2,57,90393,0.0074,669,90059,2037163,22.54,"1992"
2,58,89725,0.00818,734,89358,1947104,21.7,"1992"
2,59,88990,0.00908,808,88587,1857747,20.88,"1992"
2,60,88183,0.01005,886,87740,1769160,20.06,"1992"
2,61,87297,0.0111,969,86812,1681421,19.26,"1992"
2,62,86328,0.0122,1054,85801,1594608,18.47,"1992"
2,63,85274,0.01338,1141,84704,1508807,17.69,"1992"
2,64,84134,0.01465,1232,83517,1424103,16.93,"1992"
2,65,82901,0.01607,1332,82235,1340586,16.17,"1992"
2,66,81569,0.01773,1446,80846,1258350,15.43,"1992"
2,67,80123,0.01966,1575,79335,1177505,14.7,"1992"
2,68,78548,0.02187,1718,77689,1098169,13.98,"1992"
2,69,76830,0.02439,1874,75893,1020480,13.28,"1992"
2,70,74956,0.02717,2037,73938,944587,12.6,"1992"
2,71,72920,0.03018,2200,71819,870649,11.94,"1992"
2,72,70719,0.03343,2364,69537,798830,11.3,"1992"
2,73,68355,0.03702,2531,67090,729293,10.67,"1992"
2,74,65824,0.04108,2704,64472,662203,10.06,"1992"
2,75,63120,0.04569,2884,61678,597731,9.47,"1992"
2,76,60236,0.05094,3068,58702,536053,8.9,"1992"
2,77,57167,0.05695,3256,55540,477351,8.35,"1992"
2,78,53912,0.06378,3438,52193,421812,7.82,"1992"
2,79,50473,0.07143,3605,48671,369619,7.32,"1992"
2,80,46868,0.07991,3745,44995,320949,6.85,"1992"
2,81,43123,0.08924,3848,41199,275953,6.4,"1992"
2,82,39274,0.09912,3893,37328,234755,5.98,"1992"
2,83,35381,0.10959,3878,33443,197427,5.58,"1992"
2,84,31504,0.12073,3804,29602,163984,5.21,"1992"
2,85,27700,0.13222,3662,25869,134382,4.85,"1992"
2,86,24038,0.14551,3498,22289,108513,4.51,"1992"
2,87,20540,0.15983,3283,18899,86224,4.2,"1992"
2,88,17257,0.17523,3024,15745,67326,3.9,"1992"
2,89,14233,0.19173,2729,12869,51580,3.62,"1992"
2,90,11504,0.20936,2409,10300,38712,3.37,"1992"
2,91,9096,0.22813,2075,8058,28412,3.12,"1992"
2,92,7021,0.24804,1741,6150,20354,2.9,"1992"
2,93,5279,0.2691,1421,4569,14204,2.69,"1992"
2,94,3859,0.29128,1124,3297,9635,2.5,"1992"
2,95,2735,0.31456,860,2305,6338,2.32,"1992"
2,96,1874,0.3389,635,1557,4034,2.15,"1992"
2,97,1239,0.36425,451,1013,2477,2,"1992"
2,98,788,0.39053,308,634,1463,1.86,"1992"
2,99,480,0.41766,201,380,829,1.73,"1992"
2,100,280,0.44555,125,217,449,1.61,"1992"
1,0,1e+05,0.01785,1785,98383,6716796,67.17,"1993"
1,1,98215,0.00078,77,98177,6618413,67.39,"1993"
1,2,98138,0.00057,56,98110,6520236,66.44,"1993"
1,3,98082,0.00042,41,98062,6422126,65.48,"1993"
1,4,98041,0.00033,32,98025,6324064,64.5,"1993"
1,5,98009,0.00029,28,97995,6226039,63.52,"1993"
1,6,97981,0.00027,26,97968,6128043,62.54,"1993"
1,7,97955,0.00026,26,97942,6030075,61.56,"1993"
1,8,97929,0.00026,26,97916,5932133,60.58,"1993"
1,9,97903,0.00027,26,97890,5834217,59.59,"1993"
1,10,97877,0.00027,26,97864,5736327,58.61,"1993"
1,11,97851,0.00026,25,97838,5638463,57.62,"1993"
1,12,97825,0.00025,25,97813,5540625,56.64,"1993"
1,13,97801,0.00028,28,97787,5442812,55.65,"1993"
1,14,97773,0.00037,37,97755,5345025,54.67,"1993"
1,15,97736,0.00052,51,97711,5247271,53.69,"1993"
1,16,97685,0.00071,69,97651,5149560,52.72,"1993"
1,17,97616,0.00092,90,97571,5051909,51.75,"1993"
1,18,97526,0.00113,110,97471,4954339,50.8,"1993"
1,19,97416,0.00127,123,97354,4856868,49.86,"1993"
1,20,97292,0.00132,129,97228,4759514,48.92,"1993"
1,21,97164,0.00133,129,97099,4662286,47.98,"1993"
1,22,97035,0.00133,129,96970,4565186,47.05,"1993"
1,23,96905,0.00136,132,96840,4468216,46.11,"1993"
1,24,96774,0.00141,137,96705,4371377,45.17,"1993"
1,25,96637,0.00148,143,96565,4274671,44.23,"1993"
1,26,96494,0.00156,150,96419,4178106,43.3,"1993"
1,27,96344,0.00163,157,96265,4081687,42.37,"1993"
1,28,96187,0.0017,164,96105,3985422,41.43,"1993"
1,29,96023,0.0018,173,95936,3889317,40.5,"1993"
1,30,95850,0.00192,184,95758,3793381,39.58,"1993"
1,31,95665,0.00207,198,95566,3697623,38.65,"1993"
1,32,95467,0.00225,214,95360,3602056,37.73,"1993"
1,33,95253,0.00245,233,95137,3506696,36.81,"1993"
1,34,95020,0.00267,253,94893,3411560,35.9,"1993"
1,35,94767,0.00291,276,94629,3316666,35,"1993"
1,36,94490,0.00319,302,94340,3222038,34.1,"1993"
1,37,94189,0.0035,329,94024,3127698,33.21,"1993"
1,38,93859,0.00385,361,93679,3033674,32.32,"1993"
1,39,93498,0.00424,397,93300,2939995,31.44,"1993"
1,40,93102,0.00468,435,92884,2846695,30.58,"1993"
1,41,92666,0.00514,476,92428,2753811,29.72,"1993"
1,42,92190,0.00562,518,91931,2661383,28.87,"1993"
1,43,91673,0.00611,560,91393,2569451,28.03,"1993"
1,44,91113,0.00661,603,90811,2478058,27.2,"1993"
1,45,90510,0.00715,647,90186,2387247,26.38,"1993"
1,46,89863,0.00776,698,89514,2297061,25.56,"1993"
1,47,89165,0.00846,755,88788,2207547,24.76,"1993"
1,48,88410,0.00926,819,88001,2118759,23.97,"1993"
1,49,87592,0.01016,890,87147,2030758,23.18,"1993"
1,50,86702,0.01114,966,86219,1943611,22.42,"1993"
1,51,85736,0.01218,1044,85214,1857392,21.66,"1993"
1,52,84692,0.01327,1124,84130,1772178,20.92,"1993"
1,53,83569,0.01441,1204,82966,1688048,20.2,"1993"
1,54,82364,0.01562,1286,81721,1605081,19.49,"1993"
1,55,81078,0.01692,1372,80392,1523360,18.79,"1993"
1,56,79706,0.01833,1461,78975,1442968,18.1,"1993"
1,57,78245,0.01984,1552,77469,1363993,17.43,"1993"
1,58,76693,0.02144,1644,75871,1286524,16.78,"1993"
1,59,75048,0.02313,1736,74180,1210654,16.13,"1993"
1,60,73312,0.02493,1828,72398,1136473,15.5,"1993"
1,61,71485,0.02682,1917,70526,1064075,14.89,"1993"
1,62,69567,0.02887,2009,68563,993549,14.28,"1993"
1,63,67559,0.03112,2103,66507,924986,13.69,"1993"
1,64,65456,0.03357,2197,64357,858479,13.12,"1993"
1,65,63259,0.03621,2290,62113,794121,12.55,"1993"
1,66,60968,0.03904,2380,59778,732008,12.01,"1993"
1,67,58588,0.04208,2465,57356,672230,11.47,"1993"
1,68,56123,0.0453,2542,54852,614874,10.96,"1993"
1,69,53581,0.04864,2606,52278,560022,10.45,"1993"
1,70,50975,0.05216,2659,49646,507744,9.96,"1993"
1,71,48316,0.05584,2698,46967,458099,9.48,"1993"
1,72,45618,0.05976,2726,44255,411132,9.01,"1993"
1,73,42892,0.06403,2747,41519,366877,8.55,"1993"
1,74,40145,0.06886,2765,38763,325358,8.1,"1993"
1,75,37381,0.07446,2784,35989,286595,7.67,"1993"
1,76,34597,0.0809,2799,33198,250606,7.24,"1993"
1,77,31798,0.08819,2804,30396,217408,6.84,"1993"
1,78,28994,0.09641,2795,27596,187012,6.45,"1993"
1,79,26199,0.10535,2760,24819,159415,6.08,"1993"
1,80,23439,0.1148,2691,22093,134597,5.74,"1993"
1,81,20748,0.12469,2587,19454,112504,5.42,"1993"
1,82,18161,0.13438,2440,16940,93050,5.12,"1993"
1,83,15720,0.14408,2265,14588,76109,4.84,"1993"
1,84,13455,0.15402,2072,12419,61521,4.57,"1993"
1,85,11383,0.16343,1860,10453,49102,4.31,"1993"
1,86,9523,0.17562,1672,8686,38649,4.06,"1993"
1,87,7850,0.18859,1480,7110,29963,3.82,"1993"
1,88,6370,0.20234,1289,5725,22853,3.59,"1993"
1,89,5081,0.2169,1102,4530,17128,3.37,"1993"
1,90,3979,0.2323,924,3517,12598,3.17,"1993"
1,91,3055,0.24854,759,2675,9081,2.97,"1993"
1,92,2295,0.26562,610,1991,6406,2.79,"1993"
1,93,1686,0.28356,478,1447,4416,2.62,"1993"
1,94,1208,0.30235,365,1025,2969,2.46,"1993"
1,95,843,0.32198,271,707,1944,2.31,"1993"
1,96,571,0.34242,196,473,1237,2.17,"1993"
1,97,376,0.36366,137,307,763,2.03,"1993"
1,98,239,0.38566,92,193,456,1.91,"1993"
1,99,147,0.40838,60,117,263,1.79,"1993"
1,100,87,0.43175,38,68,146,1.68,"1993"
2,0,1e+05,0.01427,1427,98717,7580768,75.81,"1993"
2,1,98573,0.00065,64,98541,7482052,75.9,"1993"
2,2,98509,0.00045,44,98486,7383511,74.95,"1993"
2,3,98464,0.00032,31,98449,7285025,73.99,"1993"
2,4,98433,0.00026,25,98420,7186576,73.01,"1993"
2,5,98408,0.00024,23,98396,7088156,72.03,"1993"
2,6,98385,0.00022,22,98374,6989759,71.05,"1993"
2,7,98363,0.00021,20,98353,6891385,70.06,"1993"
2,8,98343,0.00019,18,98334,6793033,69.08,"1993"
2,9,98324,0.00017,17,98316,6694699,68.09,"1993"
2,10,98307,0.00017,17,98299,6596383,67.1,"1993"
2,11,98291,0.00017,16,98283,6498084,66.11,"1993"
2,12,98275,0.00016,16,98267,6399801,65.12,"1993"
2,13,98259,0.00016,16,98251,6301534,64.13,"1993"
2,14,98243,2e-04,20,98233,6203283,63.14,"1993"
2,15,98223,0.00026,26,98210,6105050,62.15,"1993"
2,16,98197,0.00032,31,98182,6006840,61.17,"1993"
2,17,98166,0.00035,35,98149,5908658,60.19,"1993"
2,18,98131,0.00038,37,98113,5810510,59.21,"1993"
2,19,98094,0.00038,38,98076,5712397,58.23,"1993"
2,20,98057,0.00037,37,98038,5614321,57.26,"1993"
2,21,98020,0.00036,35,98003,5516283,56.28,"1993"
2,22,97985,0.00036,36,97967,5418280,55.3,"1993"
2,23,97950,0.00037,36,97931,5320313,54.32,"1993"
2,24,97913,0.00037,36,97895,5222381,53.34,"1993"
2,25,97877,0.00037,36,97859,5124486,52.36,"1993"
2,26,97841,0.00038,37,97822,5026627,51.38,"1993"
2,27,97803,0.00041,40,97783,4928805,50.4,"1993"
2,28,97763,0.00044,43,97742,4831021,49.42,"1993"
2,29,97720,0.00048,47,97697,4733279,48.44,"1993"
2,30,97673,0.00054,53,97647,4635583,47.46,"1993"
2,31,97620,0.00061,59,97591,4537936,46.49,"1993"
2,32,97561,0.00068,67,97528,4440345,45.51,"1993"
2,33,97495,0.00077,75,97457,4342817,44.54,"1993"
2,34,97420,0.00086,84,97378,4245360,43.58,"1993"
2,35,97336,0.00095,93,97289,4147982,42.62,"1993"
2,36,97243,0.00106,103,97191,4050692,41.66,"1993"
2,37,97140,0.00118,114,97083,3953501,40.7,"1993"
2,38,97025,0.00132,128,96962,3856418,39.75,"1993"
2,39,96898,0.00147,143,96826,3759457,38.8,"1993"
2,40,96755,0.00165,159,96675,3662630,37.85,"1993"
2,41,96596,0.00183,177,96507,3565955,36.92,"1993"
2,42,96419,0.00201,194,96322,3469448,35.98,"1993"
2,43,96225,0.00221,213,96118,3373125,35.05,"1993"
2,44,96012,0.00243,233,95896,3277007,34.13,"1993"
2,45,95779,0.00266,255,95652,3181111,33.21,"1993"
2,46,95524,0.00293,280,95384,3085460,32.3,"1993"
2,47,95244,0.00322,306,95091,2990076,31.39,"1993"
2,48,94938,0.00352,334,94771,2894985,30.49,"1993"
2,49,94604,0.00382,361,94424,2800214,29.6,"1993"
2,50,94243,0.00411,387,94049,2705790,28.71,"1993"
2,51,93856,0.0044,413,93649,2611741,27.83,"1993"
2,52,93443,0.0047,439,93223,2518091,26.95,"1993"
2,53,93004,0.00504,468,92769,2424868,26.07,"1993"
2,54,92535,0.00542,502,92284,2332099,25.2,"1993"
2,55,92033,0.00589,542,91762,2239815,24.34,"1993"
2,56,91492,0.00643,588,91197,2148052,23.48,"1993"
2,57,90903,0.00706,642,90583,2056855,22.63,"1993"
2,58,90262,0.00777,701,89911,1966272,21.78,"1993"
2,59,89561,0.00855,766,89178,1876361,20.95,"1993"
2,60,88795,0.00941,835,88377,1787183,20.13,"1993"
2,61,87959,0.01035,910,87504,1698806,19.31,"1993"
2,62,87049,0.0114,993,86553,1611302,18.51,"1993"
2,63,86057,0.01262,1086,85514,1524749,17.72,"1993"
2,64,84971,0.01401,1191,84375,1439235,16.94,"1993"
2,65,83780,0.01562,1309,83126,1354859,16.17,"1993"
2,66,82471,0.01743,1438,81753,1271734,15.42,"1993"
2,67,81034,0.01947,1578,80245,1189981,14.68,"1993"
2,68,79456,0.02173,1727,78593,1109736,13.97,"1993"
2,69,77730,0.0242,1881,76789,1031143,13.27,"1993"
2,70,75848,0.02697,2046,74825,954354,12.58,"1993"
2,71,73802,0.03003,2216,72694,879529,11.92,"1993"
2,72,71586,0.03339,2390,70391,806834,11.27,"1993"
2,73,69196,0.03712,2568,67912,736443,10.64,"1993"
2,74,66628,0.0412,2745,65255,668531,10.03,"1993"
2,75,63882,0.04574,2922,62421,603277,9.44,"1993"
2,76,60960,0.05081,3097,59412,540855,8.87,"1993"
2,77,57863,0.05654,3272,56228,481443,8.32,"1993"
2,78,54592,0.06325,3453,52865,425216,7.79,"1993"
2,79,51139,0.071,3631,49324,372350,7.28,"1993"
2,80,47508,0.07981,3792,45612,323027,6.8,"1993"
2,81,43717,0.08971,3922,41756,277414,6.35,"1993"
2,82,39795,0.10012,3984,37803,235658,5.92,"1993"
2,83,35811,0.11102,3976,33823,197856,5.53,"1993"
2,84,31835,0.12244,3898,29886,164033,5.15,"1993"
2,85,27937,0.13384,3739,26068,134147,4.8,"1993"
2,86,24198,0.14735,3565,22415,108079,4.47,"1993"
2,87,20633,0.1619,3340,18962,85664,4.15,"1993"
2,88,17292,0.17754,3070,15757,66701,3.86,"1993"
2,89,14222,0.19428,2763,12841,50944,3.58,"1993"
2,90,11459,0.21216,2431,10243,38103,3.33,"1993"
2,91,9028,0.23118,2087,7984,27860,3.09,"1993"
2,92,6941,0.25134,1745,6069,19875,2.86,"1993"
2,93,5196,0.27265,1417,4488,13807,2.66,"1993"
2,94,3780,0.29508,1115,3222,9319,2.47,"1993"
2,95,2664,0.31859,849,2240,6097,2.29,"1993"
2,96,1815,0.34316,623,1504,3857,2.12,"1993"
2,97,1192,0.36872,440,973,2353,1.97,"1993"
2,98,753,0.39519,297,604,1380,1.83,"1993"
2,99,455,0.4225,192,359,776,1.71,"1993"
2,100,263,0.45054,118,204,417,1.59,"1993"
1,0,1e+05,0.01638,1638,98527,6749756,67.5,"1994"
1,1,98362,0.00084,83,98320,6651229,67.62,"1994"
1,2,98279,0.00059,58,98250,6552909,66.68,"1994"
1,3,98221,0.00041,40,98201,6454659,65.72,"1994"
1,4,98181,0.00032,31,98165,6356458,64.74,"1994"
1,5,98150,0.00028,27,98136,6258292,63.76,"1994"
1,6,98123,0.00026,25,98110,6160156,62.78,"1994"
1,7,98097,0.00026,25,98084,6062046,61.8,"1994"
1,8,98072,0.00026,26,98059,5963962,60.81,"1994"
1,9,98046,0.00027,26,98033,5865903,59.83,"1994"
1,10,98020,0.00026,26,98007,5767870,58.84,"1994"
1,11,97994,0.00025,25,97982,5669863,57.86,"1994"
1,12,97970,0.00026,25,97957,5571881,56.87,"1994"
1,13,97944,3e-04,30,97929,5473924,55.89,"1994"
1,14,97915,4e-04,39,97895,5375995,54.9,"1994"
1,15,97876,0.00052,51,97850,5278099,53.93,"1994"
1,16,97825,0.00072,70,97790,5180249,52.95,"1994"
1,17,97755,0.00098,95,97707,5082460,51.99,"1994"
1,18,97659,0.00122,120,97599,4984753,51.04,"1994"
1,19,97539,0.00137,134,97472,4887154,50.1,"1994"
1,20,97405,0.00143,140,97336,4789681,49.17,"1994"
1,21,97266,0.00144,141,97195,4692346,48.24,"1994"
1,22,97125,0.00144,139,97055,4595150,47.31,"1994"
1,23,96986,0.00141,137,96917,4498095,46.38,"1994"
1,24,96849,0.0014,136,96781,4401177,45.44,"1994"
1,25,96713,0.00143,138,96644,4304397,44.51,"1994"
1,26,96575,0.00149,144,96503,4207753,43.57,"1994"
1,27,96431,0.00159,153,96354,4111250,42.63,"1994"
1,28,96277,0.00171,165,96195,4014896,41.7,"1994"
1,29,96112,0.00185,178,96023,3918702,40.77,"1994"
1,30,95935,0.00199,191,95839,3822678,39.85,"1994"
1,31,95743,0.00215,206,95640,3726839,38.93,"1994"
1,32,95537,0.00233,223,95426,3631199,38.01,"1994"
1,33,95315,0.00253,241,95194,3535773,37.1,"1994"
1,34,95073,0.00275,261,94943,3440579,36.19,"1994"
1,35,94812,0.00299,283,94671,3345636,35.29,"1994"
1,36,94529,0.00325,307,94375,3250966,34.39,"1994"
1,37,94222,0.00354,334,94055,3156591,33.5,"1994"
1,38,93888,0.00387,363,93706,3062536,32.62,"1994"
1,39,93525,0.00423,396,93327,2968830,31.74,"1994"
1,40,93129,0.00464,432,92913,2875503,30.88,"1994"
1,41,92697,0.00509,471,92461,2782589,30.02,"1994"
1,42,92226,0.00556,513,91969,2690128,29.17,"1994"
1,43,91713,0.00607,557,91434,2598159,28.33,"1994"
1,44,91156,0.00662,603,90854,2506725,27.5,"1994"
1,45,90552,0.0072,652,90226,2415871,26.68,"1994"
1,46,89900,0.00783,704,89548,2325645,25.87,"1994"
1,47,89196,0.0085,759,88817,2236097,25.07,"1994"
1,48,88438,0.00925,818,88029,2147280,24.28,"1994"
1,49,87620,0.01005,881,87180,2059251,23.5,"1994"
1,50,86739,0.01092,947,86266,1972071,22.74,"1994"
1,51,85793,0.01185,1017,85284,1885805,21.98,"1994"
1,52,84776,0.01286,1091,84230,1800521,21.24,"1994"
1,53,83685,0.01396,1168,83101,1716290,20.51,"1994"
1,54,82517,0.01514,1249,81892,1633189,19.79,"1994"
1,55,81268,0.01639,1332,80602,1551297,19.09,"1994"
1,56,79936,0.01772,1416,79228,1470695,18.4,"1994"
1,57,78520,0.01914,1503,77768,1391468,17.72,"1994"
1,58,77017,0.02063,1589,76222,1313699,17.06,"1994"
1,59,75428,0.02222,1676,74590,1237477,16.41,"1994"
1,60,73752,0.02393,1765,72870,1162887,15.77,"1994"
1,61,71987,0.02578,1856,71059,1090017,15.14,"1994"
1,62,70131,0.02778,1948,69157,1018958,14.53,"1994"
1,63,68183,0.02994,2042,67163,949801,13.93,"1994"
1,64,66142,0.03231,2137,65073,882638,13.34,"1994"
1,65,64004,0.03488,2232,62888,817565,12.77,"1994"
1,66,61772,0.03763,2324,60610,754677,12.22,"1994"
1,67,59448,0.04057,2412,58242,694067,11.68,"1994"
1,68,57036,0.04373,2494,55789,635825,11.15,"1994"
1,69,54542,0.04711,2570,53257,580037,10.63,"1994"
1,70,51972,0.05067,2634,50655,526780,10.14,"1994"
1,71,49338,0.05451,2689,47994,476125,9.65,"1994"
1,72,46649,0.0586,2734,45282,428131,9.18,"1994"
1,73,43915,0.06297,2765,42533,382849,8.72,"1994"
1,74,41150,0.0677,2786,39757,340316,8.27,"1994"
1,75,38364,0.07293,2798,36965,300559,7.83,"1994"
1,76,35566,0.07887,2805,34164,263594,7.41,"1994"
1,77,32761,0.08561,2805,31359,229430,7,"1994"
1,78,29957,0.09322,2792,28560,198071,6.61,"1994"
1,79,27164,0.10171,2763,25783,169511,6.24,"1994"
1,80,24401,0.11078,2703,23050,143728,5.89,"1994"
1,81,21698,0.1203,2610,20393,120679,5.56,"1994"
1,82,19088,0.12976,2477,17849,100286,5.25,"1994"
1,83,16611,0.13928,2314,15454,82437,4.96,"1994"
1,84,14297,0.14914,2132,13231,66983,4.69,"1994"
1,85,12165,0.15873,1931,11199,53752,4.42,"1994"
1,86,10234,0.17065,1746,9361,42552,4.16,"1994"
1,87,8488,0.18332,1556,7710,33191,3.91,"1994"
1,88,6932,0.19678,1364,6250,25482,3.68,"1994"
1,89,5568,0.21105,1175,4980,19232,3.45,"1994"
1,90,4393,0.22614,993,3896,14252,3.24,"1994"
1,91,3399,0.24208,823,2988,10356,3.05,"1994"
1,92,2576,0.25886,667,2243,7368,2.86,"1994"
1,93,1909,0.27649,528,1645,5126,2.68,"1994"
1,94,1381,0.29498,408,1178,3480,2.52,"1994"
1,95,974,0.31431,306,821,2302,2.36,"1994"
1,96,668,0.33447,223,556,1481,2.22,"1994"
1,97,444,0.35544,158,365,925,2.08,"1994"
1,98,286,0.37718,108,232,560,1.95,"1994"
1,99,178,0.39965,71,143,327,1.83,"1994"
